T rho P
581627.784624449 7.94328234724282e-05 0.162176854725564
581627.784624449 0.0001 0.203103267233531
581627.784624449 0.000125892541179417 0.254296010631001
581627.784624449 0.000158489319246111 0.318310172336497
581627.784624449 0.000199526231496888 0.398330001736421
581627.784624449 0.000251188643150958 0.498321857733824
581627.784624449 0.000316227766016838 0.623223137208476
581627.784624449 0.000398107170553497 0.779176864126373
581627.784624449 0.000501187233627273 0.973821409863264
581627.784624449 0.000630957344480193 1.21664767995807
581627.784624449 0.000794328234724281 1.51944109319333
581627.784624449 0.001 1.89682647436482
581627.784624449 0.00125892541179417 2.36693965395682
581627.784624449 0.00158489319246111 2.95225495588182
581627.784624449 0.00199526231496888 3.68060383468732
581627.784624449 0.00251188643150958 4.58643128633038
581627.784624449 0.00316227766016838 5.71233608928497
581627.784624449 0.00398107170553497 7.11097583394359
581627.784624449 0.00501187233627272 8.84740326107768
581627.784624449 0.00630957344480193 11.0019482251215
581627.784624449 0.00794328234724281 13.6737779983785
581627.784624449 0.01 16.9852658085911
581627.784624449 0.0125892541179417 21.0874157972128
581627.784624449 0.0158489319246111 26.1665886654155
581627.784624449 0.0199526231496888 32.4527912722273
581627.784624449 0.0251188643150958 40.2300328433856
581627.784624449 0.0316227766016838 49.8492301500925
581627.784624449 0.0398107170553497 61.7443893816735
581627.784624449 0.0501187233627272 76.4528750583635
581627.784624449 0.0630957344480193 94.6409873182168
581627.784624449 0.0794328234724281 117.136289604291
581627.784624449 0.1 144.968492161135
581627.784624449 0.125892541179417 179.42137418087
581627.784624449 0.158489319246111 222.098414440303
581627.784624449 0.199526231496888 275.005271569954
581627.784624449 0.251188643150958 340.653724698186
581627.784624449 0.316227766016838 422.190776329354
581627.784624449 0.398107170553497 523.559033768607
581627.784624449 0.501187233627272 649.694776377912
581627.784624449 0.630957344480193 806.775226707849
581627.784624449 0.794328234724281 1002.53297251083
581627.784624449 1 1246.67125258097
581627.784624449 1.25892541179417 1551.43267386306
581627.784624449 1.58489319246111 1932.40714907518
581627.784624449 1.99526231496888 2409.71357358407
581627.784624449 2.51188643150958 3009.72940429683
581627.784624449 3.16227766016838 3767.65628261857
581627.784624449 3.98107170553497 4731.34453617913
581627.784624449 5.01187233627272 5967.01885600275
581627.784624449 6.30957344480193 7567.95360289465
581627.784624449 7.94328234724282 9667.73691990921
581627.784624449 10 12460.7854670834
581627.784624449 12.5892541179417 16234.3337263132
581627.784624449 15.8489319246111 21418.6279344196
581627.784624449 19.9526231496888 28666.0467459103
581627.784624449 25.1188643150958 38975.6159473471
581627.784624449 31.6227766016838 53887.8033154463
581627.784624449 39.8107170553497 75788.4469606882
581627.784624449 50.1187233627272 108387.158780245
581627.784624449 63.0957344480193 157446.921466066
581627.784624449 79.4328234724281 231808.355176012
581627.784624449 100 345305.384303554
732225.998269264 2.51188643150958e-13 8.98085491702013e-10
732225.998269264 3.16227766016838e-13 9.53891416547412e-10
732225.998269264 3.98107170553497e-13 1.20034166474266e-09
732225.998269264 5.01187233627271e-13 1.51055185440868e-09
732225.998269264 6.30957344480194e-13 1.9008480172592e-09
732225.998269264 7.94328234724282e-13 2.39187211429123e-09
732225.998269264 1e-12 3.00986598448687e-09
732225.998269264 1.25892541179417e-12 3.78749425283272e-09
732225.998269264 1.58489319246111e-12 4.76582542019315e-09
732225.998269264 1.99526231496888e-12 5.99700794277242e-09
732225.998269264 2.51188643150958e-12 7.54610950665442e-09
732225.998269264 3.16227766016838e-12 9.49521534659715e-09
732225.998269264 3.98107170553497e-12 1.19477772426121e-08
732225.998269264 5.01187233627271e-12 1.50335663506387e-08
732225.998269264 6.30957344480194e-12 1.89162230138577e-08
732225.998269264 7.94328234724282e-12 2.38013994024076e-08
732225.998269264 1e-11 2.99478330209205e-08
732225.998269264 1.25892541179417e-11 3.76811918541598e-08
732225.998269264 1.58489319246111e-11 4.74109298324438e-08
732225.998269264 1.99526231496888e-11 5.96524499616185e-08
732225.998269264 2.51188643150958e-11 7.50537833151677e-08
732225.998269264 3.16227766016838e-11 9.44305412195872e-08
732225.998269264 3.98107170553497e-11 1.18808225637577e-07
732225.998269264 5.01187233627271e-11 1.49477371089767e-07
732225.998269264 6.30957344480194e-11 1.8806110111391e-07
732225.998269264 7.94328234724282e-11 2.366012356747e-07
732225.998269264 1e-10 2.97665778449479e-07
732225.998269264 1.25892541179417e-10 3.7448531523943e-07
732225.998269264 1.58489319246111e-10 4.71123222876464e-07
732225.998269264 1.99526231496888e-10 5.92690370926414e-07
732225.998269264 2.51188643150958e-10 7.45615233668996e-07
732225.998269264 3.16227766016838e-10 9.37982408002278e-07
732225.998269264 3.98107170553497e-10 1.17996038800439e-06
732225.998269264 5.01187233627271e-10 1.48433890969869e-06
732225.998269264 6.30957344480194e-10 1.86720152800644e-06
732225.998269264 7.94328234724282e-10 2.3487759513794e-06
732225.998269264 1e-09 2.95449915373508e-06
732225.998269264 1.25892541179417e-09 3.71635969988317e-06
732225.998269264 1.58489319246111e-09 4.67458600884244e-06
732225.998269264 1.99526231496888e-09 5.87976047753029e-06
732225.998269264 2.51188643150958e-09 7.39548892312694e-06
732225.998269264 3.16227766016838e-09 9.30174840789914e-06
732225.998269264 3.98107170553497e-09 1.16990947109666e-05
732225.998269264 5.01187233627271e-09 1.47139684840304e-05
732225.998269264 6.30957344480194e-09 1.85053169484717e-05
732225.998269264 7.94328234724282e-09 2.3272999219069e-05
732225.998269264 1e-08 2.92682385070502e-05
732225.998269264 1.25892541179417e-08 3.68068563737246e-05
732225.998269264 1.58489319246111e-08 4.62858841226836e-05
732225.998269264 1.99526231496888e-08 5.82043460563471e-05
732225.998269264 2.51188643150958e-08 7.31895192617416e-05
732225.998269264 3.16227766016838e-08 9.20297521019642e-05
732225.998269264 3.98107170553497e-08 0.000115715881268047
732225.998269264 5.01187233627272e-08 0.00014549313967596
732225.998269264 6.30957344480193e-08 0.000182926367035473
732225.998269264 7.94328234724282e-08 0.000229981815602056
732225.998269264 1e-07 0.000289130165199432
732225.998269264 1.25892541179417e-07 0.000363475488345499
732225.998269264 1.58489319246111e-07 0.000456917789289957
732225.998269264 1.99526231496888e-07 0.000574356224700064
732225.998269264 2.51188643150958e-07 0.000721944810294089
732225.998269264 3.16227766016838e-07 0.000907412889513624
732225.998269264 3.98107170553497e-07 0.00114046818612332
732225.998269264 5.01187233627272e-07 0.00143330261135042
732225.998269264 6.30957344480193e-07 0.00180122340996635
732225.998269264 7.94328234724282e-07 0.00226345159518881
732225.998269264 1e-06 0.00284411761710542
732225.998269264 1.25892541179417e-06 0.00357350870470457
732225.998269264 1.58489319246111e-06 0.00448964531582842
732225.998269264 1.99526231496888e-06 0.00564023667878857
732225.998269264 2.51188643150958e-06 0.00708515205159176
732225.998269264 3.16227766016838e-06 0.00889950280074271
732225.998269264 3.98107170553497e-06 0.0111775104047955
732225.998269264 5.01187233627272e-06 0.0140373489657157
732225.998269264 6.30957344480193e-06 0.0176272191015961
732225.998269264 7.94328234724282e-06 0.0221329188273111
732225.998269264 1e-05 0.0277873748985696
732225.998269264 1.25892541179417e-05 0.0348824700902283
732225.998269264 1.58489319246111e-05 0.0437839971889155
732225.998269264 1.99526231496888e-05 0.0549501382222911
732225.998269264 2.51188643150958e-05 0.0689547581305385
732225.998269264 3.16227766016838e-05 0.0865163413850416
732225.998269264 3.98107170553497e-05 0.108534193500993
732225.998269264 5.01187233627272e-05 0.136133798752663
732225.998269264 6.30957344480193e-05 0.170722916199218
732225.998269264 7.94328234724282e-05 0.214061994966404
732225.998269264 0.0001 0.268351593131642
732225.998269264 0.000125892541179417 0.336341355046297
732225.998269264 0.000158489319246111 0.421465899708275
732225.998269264 0.000199526231496888 0.52801309839022
732225.998269264 0.000251188643150958 0.661333540530428
732225.998269264 0.000316227766016838 0.828100753096481
732225.998269264 0.000398107170553497 1.0366341646167
732225.998269264 0.000501187233627273 1.29729817072788
732225.998269264 0.000630957344480193 1.62299893491042
732225.998269264 0.000794328234724281 2.02979655398854
732225.998269264 0.001 2.53766241798679
732225.998269264 0.00125892541179417 3.17141694277591
732225.998269264 0.00158489319246111 3.96188664365432
732225.998269264 0.00199526231496888 4.94732838676104
732225.998269264 0.00251188643150958 6.17519019102353
732225.998269264 0.00316227766016838 7.70427737703948
732225.998269264 0.00398107170553497 9.60742306364523
732225.998269264 0.00501187233627272 11.9747761734151
732225.998269264 0.00630957344480193 14.9178527644647
732225.998269264 0.00794328234724281 18.5745283835785
732225.998269264 0.01 23.1151798853933
732225.998269264 0.0125892541179417 28.7502787063496
732225.998269264 0.0158489319246111 35.7397786430747
732225.998269264 0.0199526231496888 44.4046965524796
732225.998269264 0.0251188643150958 55.1414919771361
732225.998269264 0.0316227766016838 68.4399123568081
732225.998269264 0.0398107170553497 84.9053421281203
732225.998269264 0.0501187233627272 105.286544252638
732225.998269264 0.0630957344480193 130.510626486359
732225.998269264 0.0794328234724281 161.72694824857
732225.998269264 0.1 200.362416244723
732225.998269264 0.125892541179417 248.191331184096
732225.998269264 0.158489319246111 307.423521646598
732225.998269264 0.199526231496888 380.815058238688
732225.998269264 0.251188643150958 471.807053523983
732225.998269264 0.316227766016838 584.698722576877
732225.998269264 0.398107170553497 724.862560599365
732225.998269264 0.501187233627272 899.009739251471
732225.998269264 0.630957344480193 1115.52090189647
732225.998269264 0.794328234724281 1384.86478824128
732225.998269264 1 1720.14166429046
732225.998269264 1.25892541179417 2137.8151408576
732225.998269264 1.58489319246111 2658.728215884
732225.998269264 1.99526231496888 3309.54345141902
732225.998269264 2.51188643150958 4124.80886879266
732225.998269264 3.16227766016838 5149.9414243286
732225.998269264 3.98107170553497 6445.56261078835
732225.998269264 5.01187233627272 8093.83526453309
732225.998269264 6.30957344480193 10207.8564723494
732225.998269264 7.94328234724282 12945.6691681235
732225.998269264 10 16531.5085110553
732225.998269264 12.5892541179417 21288.2818013165
732225.998269264 15.8489319246111 27687.7548524393
732225.998269264 19.9526231496888 36428.6224799205
732225.998269264 25.1188643150958 48558.6382841388
732225.998269264 31.6227766016838 65665.6241312994
732225.998269264 39.8107170553497 90175.0990937708
732225.998269264 50.1187233627272 125811.881718033
732225.998269264 63.0957344480193 178321.506644428
732225.998269264 79.4328234724281 256581.144190316
732225.998269264 100 374232.419392411
921817.916397528 2.51188643150958e-13 1.15082591281022e-09
921817.916397528 3.16227766016838e-13 1.21503890066365e-09
921817.916397528 3.98107170553497e-13 1.5292379395386e-09
921817.916397528 5.01187233627271e-13 1.92461276417472e-09
921817.916397528 6.30957344480194e-13 2.42206014084687e-09
921817.916397528 7.94328234724282e-13 3.04817814836319e-09
921817.916397528 1e-12 3.83629569813721e-09
921817.916397528 1.25892541179417e-12 4.82789265096589e-09
921817.916397528 1.58489319246111e-12 6.0757508121104e-09
921817.916397528 1.99526231496888e-12 7.64637305138507e-09
921817.916397528 2.51188643150958e-12 9.62273037271012e-09
921817.916397528 3.16227766016838e-12 1.21097641457952e-08
921817.916397528 3.98107170553497e-12 1.52397513935719e-08
921817.916397528 5.01187233627271e-12 1.91783539791219e-08
921817.916397528 6.30957344480194e-12 2.41347849734423e-08
921817.916397528 7.94328234724282e-12 3.03719803724993e-08
921817.916397528 1e-11 3.82206615018191e-08
921817.916397528 1.25892541179417e-11 4.80972489330227e-08
921817.916397528 1.58489319246111e-11 6.05256012829172e-08
921817.916397528 1.99526231496888e-11 7.6164704528205e-08
921817.916397528 2.51188643150958e-11 9.58441428613878e-08
921817.916397528 3.16227766016838e-11 1.20607040360809e-07
921817.916397528 3.98107170553497e-11 1.5176674564515e-07
921817.916397528 5.01187233627271e-11 1.90974777561092e-07
921817.916397528 6.30957344480194e-11 2.40309719653802e-07
921817.916397528 7.94328234724282e-11 3.0238657834402e-07
921817.916397528 1e-10 3.80495155639809e-07
921817.916397528 1.25892541179417e-10 4.78774603025071e-07
921817.916397528 1.58489319246111e-10 6.02432396969626e-07
921817.916397528 1.99526231496888e-10 7.58020167514098e-07
921817.916397528 2.51188643150958e-10 9.53780019827705e-07
921817.916397528 3.16227766016838e-10 1.20008041499263e-06
921817.916397528 3.98107170553497e-10 1.50996574344312e-06
921817.916397528 5.01187233627271e-10 1.8998453637756e-06
921817.916397528 6.30957344480194e-10 2.39036226211624e-06
921817.916397528 7.94328234724282e-10 3.00748303848656e-06
921817.916397528 1e-09 3.78387289348645e-06
921817.916397528 1.25892541179417e-09 4.76061829712167e-06
921817.916397528 1.58489319246111e-09 5.98940496403883e-06
921817.916397528 1.99526231496888e-09 7.53524085751337e-06
921817.916397528 2.51188643150958e-09 9.47989633202115e-06
921817.916397528 3.16227766016838e-09 1.19262102140457e-05
921817.916397528 3.98107170553497e-09 1.50035414412281e-05
921817.916397528 5.01187233627271e-09 1.88745724987094e-05
921817.916397528 6.30957344480194e-09 2.3743909592704e-05
921817.916397528 7.94328234724282e-09 2.98688673797364e-05
921817.916397528 1e-08 3.75730425198378e-05
921817.916397528 1.25892541179417e-08 4.72633576893768e-05
921817.916397528 1.58489319246111e-08 5.94515561390748e-05
921817.916397528 1.99526231496888e-08 7.47810889295937e-05
921817.916397528 2.51188643150958e-08 9.4061075506103e-05
921817.916397528 3.16227766016838e-08 0.000118308811224902
921817.916397528 3.98107170553497e-08 0.000148803359545619
921817.916397528 5.01187233627272e-08 0.000187152898842051
921817.916397528 6.30957344480193e-08 0.000235379116483901
921817.916397528 7.94328234724282e-08 0.000296023662657091
921817.916397528 1e-07 0.000372281383652028
921817.916397528 1.25892541179417e-07 0.000468168149186383
921817.916397528 1.58489319246111e-07 0.000588732084255104
921817.916397528 1.99526231496888e-07 0.000740317567827139
